{ Units, Wavelength Units } SI Microns
{ Thickness } 4
{ Conductivity } 1
{ IR Transmittance } TIR=0
{ Emissivity, front back } Emis= 0.84 0.84
{ }
{ Product Name: NbTiO2_3.0V }
{ Manufacturer: Iowa State University }
{ Type: Monolithic }
{ Material: Glass }
{ Appearance: Clear }
{ NFRC ID: 3000007 }
{ Acceptance: # }
0.3000	0.6063	0.0430	0.0430
0.3080	0.6683	0.0430	0.0430
0.3160	0.7148	0.0430	0.0430
0.3240	0.7460	0.0454	0.0454
0.3320	0.7617	0.0532	0.0532
0.3400	0.7620	0.0650	0.0650
0.3480	0.7469	0.0756	0.0756
0.3560	0.7135	0.0824	0.0824
0.3640	0.6783	0.0856	0.0856
0.3720	0.6543	0.0856	0.0856
0.3800	0.6345	0.0840	0.0840
0.3880	0.6310	0.0856	0.0856
0.3960	0.6284	0.0870	0.0870
0.4040	0.6215	0.0870	0.0870
0.4120	0.6127	0.0866	0.0866
0.4200	0.6038	0.0860	0.0860
0.4280	0.5969	0.0860	0.0860
0.4360	0.5897	0.0850	0.0850
0.4440	0.5835	0.0850	0.0850
0.4520	0.5796	0.0850	0.0850
0.4600	0.5750	0.0850	0.0850
0.4680	0.5711	0.0850	0.0850
0.4760	0.5671	0.0850	0.0850
0.4840	0.5642	0.0850	0.0850
0.4920	0.5616	0.0846	0.0846
0.5000	0.5592	0.0840	0.0840
0.5080	0.5572	0.0840	0.0840
0.5160	0.5554	0.0840	0.0840
0.5240	0.5546	0.0840	0.0840
0.5320	0.5530	0.0840	0.0840
0.5400	0.5519	0.0830	0.0830
0.5480	0.5513	0.0830	0.0830
0.5560	0.5507	0.0830	0.0830
0.5640	0.5502	0.0830	0.0830
0.5720	0.5500	0.0820	0.0820
0.5800	0.5502	0.0820	0.0820
0.5880	0.5499	0.0820	0.0820
0.5960	0.5503	0.0810	0.0810
0.6040	0.5512	0.0810	0.0810
0.6120	0.5513	0.0806	0.0806
0.6200	0.5516	0.0800	0.0800
0.6280	0.5520	0.0800	0.0800
0.6360	0.5529	0.0790	0.0790
0.6440	0.5540	0.0790	0.0790
0.6520	0.5550	0.0786	0.0786
0.6600	0.5558	0.0780	0.0780
0.6680	0.5566	0.0780	0.0780
0.6760	0.5575	0.0770	0.0770
0.6840	0.5584	0.0770	0.0770
0.6920	0.5588	0.0760	0.0760
0.7000	0.5594	0.0760	0.0760
0.7080	0.5592	0.0760	0.0760
0.7160	0.5604	0.0750	0.0750
0.7240	0.5606	0.0750	0.0750
0.7320	0.5606	0.0740	0.0740
0.7400	0.5607	0.0740	0.0740
0.7480	0.5608	0.0740	0.0740
0.7560	0.5609	0.0730	0.0730
0.7640	0.5610	0.0730	0.0730
0.7720	0.5602	0.0726	0.0726
0.7800	0.5597	0.0720	0.0720
0.7880	0.5593	0.0720	0.0720
0.7960	0.5582	0.0718	0.0718
0.8040	0.5462	0.0710	0.0710
0.8120	0.5492	0.0710	0.0710
0.8200	0.5505	0.0710	0.0710
0.8280	0.5501	0.0704	0.0704
0.8360	0.5504	0.0708	0.0708
0.8440	0.5501	0.0700	0.0700
0.8520	0.5497	0.0696	0.0696
0.8600	0.5494	0.0670	0.0670
0.8680	0.5495	0.0830	0.0830
0.8760	0.5498	0.0804	0.0804
0.8840	0.5490	0.0804	0.0804
0.8920	0.5483	0.0832	0.0832
0.9000	0.5475	0.0800	0.0800
0.9080	0.5455	0.0788	0.0788
0.9160	0.5439	0.0804	0.0804
0.9240	0.5420	0.0764	0.0764
0.9320	0.5398	0.0736	0.0736
0.9400	0.5367	0.0710	0.0710
0.9480	0.5354	0.0684	0.0684
0.9560	0.5319	0.0668	0.0668
0.9640	0.5290	0.0660	0.0660
0.9720	0.5266	0.0664	0.0664
0.9800	0.5232	0.0700	0.0700
0.9880	0.5203	0.0656	0.0656
0.9960	0.5164	0.0690	0.0690
1.0040	0.5133	0.0658	0.0658
1.0120	0.5092	0.0654	0.0654
1.0200	0.5058	0.0670	0.0670
1.0280	0.5024	0.0670	0.0670
1.0360	0.4989	0.0672	0.0672
1.0440	0.4944	0.0648	0.0648
1.0520	0.4903	0.0674	0.0674
1.0600	0.4864	0.0660	0.0660
1.0680	0.4821	0.0650	0.0650
1.0760	0.4775	0.0658	0.0658
1.0840	0.4732	0.0650	0.0650
1.0920	0.4683	0.0662	0.0662
1.1000	0.4641	0.0650	0.0650
1.1080	0.4591	0.0666	0.0666
1.1160	0.4547	0.0676	0.0676
1.1240	0.4494	0.0636	0.0636
1.1320	0.4446	0.0674	0.0674
1.1400	0.4398	0.0670	0.0670
1.1480	0.4347	0.0670	0.0670
1.1560	0.4297	0.0642	0.0642
1.1640	0.4236	0.0674	0.0674
1.1720	0.4181	0.0672	0.0672
1.1800	0.4129	0.0650	0.0650
1.1880	0.4081	0.0638	0.0638
1.1960	0.4042	0.0676	0.0676
1.2040	0.3987	0.0652	0.0652
1.2120	0.3939	0.0652	0.0652
1.2200	0.3889	0.0640	0.0640
1.2280	0.3841	0.0648	0.0648
1.2360	0.3806	0.0656	0.0656
1.2440	0.3766	0.0672	0.0672
1.2520	0.3718	0.0648	0.0648
1.2600	0.3673	0.0680	0.0680
1.2680	0.3642	0.0654	0.0654
1.2760	0.3599	0.0666	0.0666
1.2840	0.3557	0.0666	0.0666
1.2920	0.3521	0.0672	0.0672
1.3000	0.3484	0.0670	0.0670
1.3080	0.3442	0.0692	0.0692
1.3160	0.3397	0.0682	0.0682
1.3240	0.3372	0.0666	0.0666
1.3320	0.3336	0.0664	0.0664
1.3400	0.3296	0.0670	0.0670
1.3480	0.3266	0.0662	0.0662
1.3560	0.3226	0.0692	0.0692
1.3640	0.3186	0.0676	0.0676
1.3720	0.3154	0.0668	0.0668
