{ Units, Wavelength Units } SI Microns
{ Thickness } 4
{ Conductivity } 1
{ IR Transmittance } TIR=0
{ Emissivity, front back } Emis= 0.84 0.84
{ }
{ Product Name: NbTiO2_1.0V }
{ Manufacturer: Iowa State University }
{ Type: Monolithic }
{ Material: Glass }
{ Appearance: Clear }
{ NFRC ID: 3000003 }
{ Acceptance: # }
0.3000	0.2698	0.0430	0.0430
0.3080	0.3201	0.0430	0.0430
0.3160	0.3706	0.0430	0.0430
0.3240	0.4213	0.0454	0.0454
0.3320	0.4722	0.0532	0.0532
0.3400	0.5232	0.0650	0.0650
0.3480	0.5745	0.0756	0.0756
0.3560	0.6158	0.0824	0.0824
0.3640	0.6337	0.0856	0.0856
0.3720	0.6375	0.0856	0.0856
0.3800	0.6297	0.0840	0.0840
0.3880	0.6318	0.0856	0.0856
0.3960	0.6319	0.0870	0.0870
0.4040	0.6267	0.0870	0.0870
0.4120	0.6191	0.0866	0.0866
0.4200	0.6112	0.0860	0.0860
0.4280	0.6055	0.0860	0.0860
0.4360	0.5994	0.0850	0.0850
0.4440	0.5942	0.0850	0.0850
0.4520	0.5911	0.0850	0.0850
0.4600	0.5878	0.0850	0.0850
0.4680	0.5850	0.0850	0.0850
0.4760	0.5823	0.0850	0.0850
0.4840	0.5807	0.0850	0.0850
0.4920	0.5794	0.0846	0.0846
0.5000	0.5785	0.0840	0.0840
0.5080	0.5781	0.0840	0.0840
0.5160	0.5780	0.0840	0.0840
0.5240	0.5788	0.0840	0.0840
0.5320	0.5789	0.0840	0.0840
0.5400	0.5798	0.0830	0.0830
0.5480	0.5809	0.0830	0.0830
0.5560	0.5821	0.0830	0.0830
0.5640	0.5835	0.0830	0.0830
0.5720	0.5853	0.0820	0.0820
0.5800	0.5870	0.0820	0.0820
0.5880	0.5885	0.0820	0.0820
0.5960	0.5909	0.0810	0.0810
0.6040	0.5934	0.0810	0.0810
0.6120	0.5952	0.0806	0.0806
0.6200	0.5972	0.0800	0.0800
0.6280	0.5993	0.0800	0.0800
0.6360	0.6018	0.0790	0.0790
0.6440	0.6041	0.0790	0.0790
0.6520	0.6066	0.0786	0.0786
