{ Units, Wavelength Units } SI Microns
{ Thickness } 4
{ Conductivity } 1
{ IR Transmittance } TIR=0
{ Emissivity, front back } Emis= 0.84 0.84
{ }
{ Product Name: NbTiO2_1.0V }
{ Manufacturer: Iowa State University }
{ Type: Monolithic }
{ Material: Glass }
{ Appearance: Clear }
{ NFRC ID: 3000003 }
{ Acceptance: # }
0.3000	0.2676	0.0430	0.0430
0.3080	0.3172	0.0430	0.0430
0.3160	0.3668	0.0430	0.0430
0.3240	0.4165	0.0454	0.0454
0.3320	0.4662	0.0532	0.0532
0.3400	0.5161	0.0650	0.0650
0.3480	0.5660	0.0756	0.0756
0.3560	0.6103	0.0824	0.0824
0.3640	0.6332	0.0856	0.0856
0.3720	0.6389	0.0856	0.0856
0.3800	0.6316	0.0840	0.0840
0.3880	0.6335	0.0856	0.0856
0.3960	0.6334	0.0870	0.0870
0.4040	0.6277	0.0870	0.0870
0.4120	0.6199	0.0866	0.0866
0.4200	0.6121	0.0860	0.0860
0.4280	0.6062	0.0860	0.0860
0.4360	0.6002	0.0850	0.0850
0.4440	0.5949	0.0850	0.0850
0.4520	0.5921	0.0850	0.0850
0.4600	0.5888	0.0850	0.0850
0.4680	0.5861	0.0850	0.0850
0.4760	0.5835	0.0850	0.0850
0.4840	0.5821	0.0850	0.0850
0.4920	0.5810	0.0846	0.0846
0.5000	0.5803	0.0840	0.0840
0.5080	0.5800	0.0840	0.0840
0.5160	0.5801	0.0840	0.0840
0.5240	0.5811	0.0840	0.0840
0.5320	0.5815	0.0840	0.0840
0.5400	0.5826	0.0830	0.0830
0.5480	0.5839	0.0830	0.0830
0.5560	0.5852	0.0830	0.0830
0.5640	0.5869	0.0830	0.0830
0.5720	0.5889	0.0820	0.0820
0.5800	0.5908	0.0820	0.0820
0.5880	0.5926	0.0820	0.0820
0.5960	0.5951	0.0810	0.0810
0.6040	0.5978	0.0810	0.0810
0.6120	0.5999	0.0806	0.0806
0.6200	0.6020	0.0800	0.0800
0.6280	0.6043	0.0800	0.0800
0.6360	0.6069	0.0790	0.0790
0.6440	0.6094	0.0790	0.0790
0.6520	0.6120	0.0786	0.0786
0.6600	0.6144	0.0780	0.0780
0.6680	0.6165	0.0780	0.0780
0.6760	0.6187	0.0770	0.0770
0.6840	0.6208	0.0770	0.0770
0.6920	0.6225	0.0760	0.0760
0.7000	0.6244	0.0760	0.0760
0.7080	0.6256	0.0760	0.0760
0.7160	0.6279	0.0750	0.0750
0.7240	0.6293	0.0750	0.0750
0.7320	0.6304	0.0740	0.0740
0.7400	0.6317	0.0740	0.0740
0.7480	0.6328	0.0740	0.0740
0.7560	0.6338	0.0730	0.0730
0.7640	0.6347	0.0730	0.0730
0.7720	0.6347	0.0726	0.0726
0.7800	0.6352	0.0720	0.0720
0.7880	0.6358	0.0720	0.0720
0.7960	0.6356	0.0718	0.0718
0.8040	0.6279	0.0710	0.0710
0.8120	0.6301	0.0710	0.0710
0.8200	0.6322	0.0710	0.0710
0.8280	0.6320	0.0704	0.0704
