{ Units, Wavelength Units } SI Microns
{ Thickness } 5.7
{ Conductivity } 1
{ IR Transmittance } TIR=0
{ Emissivity, front back } Emis= 0.8366 0.1466
{ }
{ Ef_Source: Text File }
{ Eb_Source: Text File }
{ IGDB_Checksum: -1768351804 }
{ Product Name: SageGlass(R) 20%T intermediate state on 6mm }
{ Manufacturer: SAGE Electrochromics, Inc. }
{ NFRC ID: 8904 }
{ Type: Coated }
{ Material: N/A }
{ Coating Name: Unknown }
{ Coated Side: Back }
{ Substrate Filename: Unknown }
{ Appearance: unknown }
{ Acceptance: # }
{ Uses:  }
{ Availability:   }
{ Structure:  }
0.950,0.0203,0.0623,0.1069
0.955,0.0198,0.0622,0.1067
0.960,0.0190,0.0627,0.1076
0.965,0.0188,0.0624,0.1088
0.970,0.0188,0.0630,0.1104
0.975,0.0180,0.0626,0.1121
0.980,0.0177,0.0625,0.1147
0.985,0.0170,0.0622,0.1181
0.990,0.0166,0.0620,0.1212
0.995,0.0165,0.0620,0.1247
1.000,0.0158,0.0614,0.1281
1.005,0.0156,0.0610,0.1320
1.010,0.0151,0.0611,0.1355
1.015,0.0145,0.0613,0.1393
1.020,0.0142,0.0612,0.1434
1.025,0.0139,0.0615,0.1473
1.030,0.0133,0.0622,0.1516
1.035,0.0131,0.0627,0.1558
1.040,0.0129,0.0631,0.1597
1.045,0.0127,0.0633,0.1637
1.050,0.0124,0.0641,0.1681
1.055,0.0117,0.0643,0.1723
1.060,0.0117,0.0647,0.1769
1.065,0.0114,0.0648,0.1811
1.070,0.0111,0.0651,0.1854
1.075,0.0108,0.0651,0.1893
1.080,0.0105,0.0653,0.1929
1.085,0.0100,0.0653,0.1962
1.090,0.0104,0.0653,0.1990
1.095,0.0097,0.0654,0.2020
1.100,0.0100,0.0653,0.2045
1.105,0.0094,0.0654,0.2067
1.110,0.0092,0.0657,0.2088
1.115,0.0091,0.0657,0.2107
1.120,0.0091,0.0661,0.2128
1.125,0.0087,0.0664,0.2145
1.130,0.0087,0.0668,0.2165
1.135,0.0084,0.0671,0.2180
1.140,0.0086,0.0672,0.2192
1.145,0.0082,0.0677,0.2204
1.150,0.0082,0.0673,0.2215
1.155,0.0082,0.0675,0.2228
1.160,0.0082,0.0679,0.2229
1.165,0.0079,0.0683,0.2239
1.170,0.0077,0.0683,0.2244
1.175,0.0076,0.0683,0.2246
1.180,0.0075,0.0684,0.2248
1.185,0.0076,0.0684,0.2248
1.190,0.0074,0.0683,0.2247
1.195,0.0073,0.0684,0.2246
1.200,0.0073,0.0686,0.2245
1.205,0.0073,0.0687,0.2243
1.210,0.0071,0.0688,0.2242
1.215,0.0072,0.0690,0.2238
1.220,0.0071,0.0691,0.2237
1.225,0.0070,0.0693,0.2234
1.230,0.0071,0.0697,0.2232
1.235,0.0068,0.0699,0.2228
1.240,0.0069,0.0700,0.2224
1.245,0.0067,0.0704,0.2222
1.250,0.0067,0.0708,0.2223
1.255,0.0069,0.0709,0.2217
1.260,0.0067,0.0716,0.2217
1.265,0.0067,0.0716,0.2216
1.270,0.0067,0.0720,0.2216
1.275,0.0066,0.0725,0.2218
1.280,0.0066,0.0729,0.2215
1.285,0.0066,0.0732,0.2215
1.290,0.0063,0.0735,0.2216
1.295,0.0067,0.0737,0.2216
1.300,0.0066,0.0741,0.2215
1.305,0.0066,0.0748,0.2218
1.310,0.0059,0.0756,0.2220
1.315,0.0064,0.0762,0.2221
1.320,0.0065,0.0774,0.2230
1.325,0.0063,0.0789,0.2242
1.330,0.0064,0.0797,0.2246
1.335,0.0063,0.0794,0.2242
1.340,0.0062,0.0798,0.2239
1.345,0.0070,0.0819,0.2256
1.350,0.0064,0.0833,0.2268
1.355,0.0062,0.0849,0.2282
1.360,0.0064,0.0864,0.2297
1.365,0.0062,0.0881,0.2311
1.370,0.0062,0.0896,0.2324
1.375,0.0062,0.0907,0.2335
1.380,0.0062,0.0920,0.2349
1.385,0.0062,0.0935,0.2361
1.390,0.0060,0.0950,0.2371
1.395,0.0060,0.0963,0.2386
1.400,0.0061,0.0981,0.2402
1.405,0.0060,0.0995,0.2415
1.410,0.0058,0.1016,0.2433
1.415,0.0057,0.1036,0.2451
1.420,0.0058,0.1058,0.2470
1.425,0.0060,0.1082,0.2489
1.430,0.0059,0.1105,0.2512
1.435,0.0059,0.1129,0.2533
1.440,0.0059,0.1155,0.2556
1.445,0.0058,0.1182,0.2577
1.450,0.0057,0.1207,0.2600
1.455,0.0058,0.1233,0.2621
1.460,0.0057,0.1260,0.2642
1.465,0.0057,0.1287,0.2667
1.470,0.0055,0.1313,0.2686
1.475,0.0057,0.1341,0.2710
1.480,0.0055,0.1369,0.2733
1.485,0.0055,0.1398,0.2757
1.490,0.0055,0.1426,0.2779
1.495,0.0054,0.1456,0.2805
1.500,0.0054,0.1486,0.2828
1.505,0.0053,0.1517,0.2853
1.510,0.0053,0.1547,0.2876
1.515,0.0052,0.1578,0.2900
1.520,0.0054,0.1608,0.2924
1.525,0.0052,0.1639,0.2948
1.530,0.0052,0.1669,0.2972
1.535,0.0053,0.1696,0.2996
1.540,0.0049,0.1727,0.3021
1.545,0.0050,0.1758,0.3048
1.550,0.0050,0.1789,0.3075
1.555,0.0050,0.1817,0.3098
1.560,0.0048,0.1850,0.3126
1.565,0.0048,0.1881,0.3156
1.570,0.0049,0.1913,0.3181
1.575,0.0047,0.1946,0.3204
1.580,0.0047,0.1983,0.3230
1.585,0.0045,0.2012,0.3253
1.590,0.0046,0.2048,0.3278
1.595,0.0047,0.2077,0.3297
1.600,0.0045,0.2101,0.3317
1.605,0.0043,0.2127,0.3337
1.610,0.0045,0.2151,0.3359
1.615,0.0041,0.2178,0.3380
1.620,0.0043,0.2197,0.3408
1.625,0.0040,0.2221,0.3434
1.630,0.0045,0.2248,0.3464
1.635,0.0042,0.2272,0.3494
1.640,0.0045,0.2305,0.3524
1.645,0.0041,0.2337,0.3554
1.650,0.0046,0.2373,0.3577
1.655,0.0040,0.2400,0.3599
1.660,0.0040,0.2430,0.3617
1.665,0.0034,0.2455,0.3630
1.670,0.0037,0.2476,0.3650
1.675,0.0042,0.2498,0.3661
1.680,0.0041,0.2513,0.3678
1.685,0.0044,0.2535,0.3702
1.690,0.0036,0.2551,0.3717
1.695,0.0036,0.2566,0.3743
1.700,0.0042,0.2583,0.3768
1.705,0.0041,0.2602,0.3798
1.710,0.0036,0.2620,0.3825
1.715,0.0037,0.2644,0.3851
1.720,0.0040,0.2663,0.3878
1.725,0.0041,0.2690,0.3901
1.730,0.0033,0.2708,0.3921
1.735,0.0031,0.2734,0.3937
1.740,0.0034,0.2749,0.3954
1.745,0.0036,0.2775,0.3970
1.750,0.0031,0.2792,0.3990
1.755,0.0033,0.2810,0.4007
1.760,0.0036,0.2825,0.4026
1.765,0.0038,0.2839,0.4047
1.770,0.0035,0.2852,0.4063
1.775,0.0032,0.2867,0.4086
1.780,0.0035,0.2884,0.4103
1.785,0.0032,0.2898,0.4126
1.790,0.0040,0.2919,0.4144
1.795,0.0043,0.2928,0.4162
1.800,0.0027,0.2944,0.4181
1.805,0.0007,0.2959,0.4203
1.810,0.0023,0.2975,0.4219
1.815,0.0056,0.2989,0.4242
1.820,0.0032,0.3005,0.4267
1.825,0.0028,0.3022,0.4295
1.830,0.0026,0.3041,0.4318
1.835,0.0033,0.3067,0.4339
1.840,0.0033,0.3088,0.4352
1.845,0.0033,0.3108,0.4367
1.850,0.0024,0.3125,0.4383
1.855,0.0031,0.3145,0.4398
1.860,0.0028,0.3155,0.4402
1.865,0.0029,0.3157,0.4410
1.870,0.0033,0.3162,0.4429
1.875,0.0029,0.3172,0.4431
1.880,0.0035,0.3182,0.4448
1.885,0.0021,0.3207,0.4468
1.890,0.0032,0.3224,0.4490
1.895,0.0026,0.3258,0.4517
1.900,0.0039,0.3299,0.4552
1.905,0.0032,0.3341,0.4586
1.910,0.0009,0.3374,0.4622
1.915,0.0024,0.3389,0.4659
1.920,0.0042,0.3395,0.4677
1.925,0.0025,0.3388,0.4686
1.930,0.0030,0.3372,0.4686
1.935,0.0032,0.3368,0.4677
1.940,0.0031,0.3361,0.4665
1.945,0.0027,0.3380,0.4674
1.950,0.0033,0.3419,0.4664
1.955,0.0030,0.3435,0.4665
1.960,0.0019,0.3455,0.4677
1.965,0.0019,0.3502,0.4707
1.970,0.0016,0.3527,0.4738
1.975,0.0030,0.3546,0.4758
1.980,0.0009,0.3557,0.4781
1.985,0.0027,0.3579,0.4810
1.990,0.0028,0.3589,0.4836
1.995,0.0024,0.3590,0.4848
2.000,0.0028,0.3591,0.4862
2.050,0.0017,0.3724,0.4943
2.100,0.0019,0.3821,0.5044
2.150,0.0005,0.3953,0.5247
2.200,0.0017,0.3945,0.5216
2.250,0.0012,0.3906,0.5407
2.300,0.0020,0.3986,0.5625
2.350,0.0000,0.4180,0.5656
2.400,0.0000,0.4329,0.5793
2.450,0.0010,0.3969,0.5948
2.500,0.0000,0.4595,0.6084
