{ Units, Wavelength Units } SI Microns
{ Thickness } 4
{ Conductivity } 1
{ IR Transmittance } TIR=0
{ Emissivity, front back } Emis= 0.84 0.84
{ }
{ Product Name: NbTiO2_2.0V }
{ Manufacturer: Iowa State University }
{ Type: Monolithic }
{ Material: Glass }
{ Appearance: Clear }
{ NFRC ID: 3000005 }
{ Acceptance: # }
0.3000	0.3869	0.0430	0.0430
0.3080	0.4410	0.0430	0.0430
0.3160	0.4897	0.0430	0.0430
0.3240	0.5331	0.0454	0.0454
0.3320	0.5712	0.0532	0.0532
0.3400	0.6040	0.0650	0.0650
0.3480	0.6314	0.0756	0.0756
0.3560	0.6484	0.0824	0.0824
0.3640	0.6482	0.0856	0.0856
0.3720	0.6420	0.0856	0.0856
0.3800	0.6305	0.0840	0.0840
0.3880	0.6313	0.0856	0.0856
0.3960	0.6312	0.0870	0.0870
0.4040	0.6257	0.0870	0.0870
0.4120	0.6182	0.0866	0.0866
0.4200	0.6103	0.0860	0.0860
0.4280	0.6043	0.0860	0.0860
0.4360	0.5980	0.0850	0.0850
0.4440	0.5925	0.0850	0.0850
0.4520	0.5893	0.0850	0.0850
0.4600	0.5856	0.0850	0.0850
0.4680	0.5825	0.0850	0.0850
0.4760	0.5793	0.0850	0.0850
0.4840	0.5773	0.0850	0.0850
0.4920	0.5755	0.0846	0.0846
0.5000	0.5741	0.0840	0.0840
0.5080	0.5730	0.0840	0.0840
0.5160	0.5723	0.0840	0.0840
0.5240	0.5724	0.0840	0.0840
0.5320	0.5719	0.0840	0.0840
0.5400	0.5720	0.0830	0.0830
0.5480	0.5724	0.0830	0.0830
0.5560	0.5730	0.0830	0.0830
0.5640	0.5736	0.0830	0.0830
0.5720	0.5747	0.0820	0.0820
0.5800	0.5758	0.0820	0.0820
0.5880	0.5766	0.0820	0.0820
0.5960	0.5783	0.0810	0.0810
0.6040	0.5802	0.0810	0.0810
0.6120	0.5814	0.0806	0.0806
0.6200	0.5828	0.0800	0.0800
0.6280	0.5842	0.0800	0.0800
0.6360	0.5861	0.0790	0.0790
0.6440	0.5880	0.0790	0.0790
0.6520	0.5900	0.0786	0.0786
0.6600	0.5917	0.0780	0.0780
0.6680	0.5933	0.0780	0.0780
0.6760	0.5949	0.0770	0.0770
0.6840	0.5966	0.0770	0.0770
0.6920	0.5977	0.0760	0.0760
0.7000	0.5992	0.0760	0.0760
0.7080	0.5997	0.0760	0.0760
0.7160	0.6016	0.0750	0.0750
0.7240	0.6025	0.0750	0.0750
0.7320	0.6030	0.0740	0.0740
0.7400	0.6037	0.0740	0.0740
0.7480	0.6046	0.0740	0.0740
0.7560	0.6052	0.0730	0.0730
0.7640	0.6060	0.0730	0.0730
0.7720	0.6056	0.0726	0.0726
0.7800	0.6057	0.0720	0.0720
0.7880	0.6058	0.0720	0.0720
0.7960	0.6053	0.0718	0.0718
0.8040	0.5980	0.0710	0.0710
0.8120	0.6006	0.0710	0.0710
0.8200	0.6022	0.0710	0.0710
0.8280	0.6018	0.0704	0.0704
0.8360	0.6018	0.0708	0.0708
0.8440	0.6022	0.0700	0.0700
0.8520	0.6016	0.0696	0.0696
0.8600	0.6016	0.0670	0.0670
0.8680	0.6012	0.0830	0.0830
0.8760	0.6013	0.0804	0.0804
0.8840	0.6004	0.0804	0.0804
0.8920	0.5999	0.0832	0.0832
0.9000	0.5992	0.0800	0.0800
0.9080	0.5975	0.0788	0.0788
0.9160	0.5956	0.0804	0.0804
0.9240	0.5943	0.0764	0.0764
0.9320	0.5919	0.0736	0.0736
0.9400	0.5900	0.0710	0.0710
0.9480	0.5885	0.0684	0.0684
0.9560	0.5853	0.0668	0.0668
0.9640	0.5826	0.0660	0.0660
0.9720	0.5802	0.0664	0.0664
0.9800	0.5769	0.0700	0.0700
0.9880	0.5743	0.0656	0.0656
0.9960	0.5709	0.0690	0.0690
1.0040	0.5681	0.0658	0.0658
1.0120	0.5644	0.0654	0.0654
1.0200	0.5616	0.0670	0.0670
1.0280	0.5579	0.0670	0.0670
1.0360	0.5543	0.0672	0.0672
1.0440	0.5499	0.0648	0.0648
1.0520	0.5459	0.0674	0.0674
1.0600	0.5428	0.0660	0.0660
1.0680	0.5385	0.0650	0.0650
1.0760	0.5339	0.0658	0.0658
1.0840	0.5297	0.0650	0.0650
1.0920	0.5248	0.0662	0.0662
1.1000	0.5209	0.0650	0.0650
1.1080	0.5156	0.0666	0.0666
1.1160	0.5114	0.0676	0.0676
1.1240	0.5066	0.0636	0.0636
1.1320	0.5018	0.0674	0.0674
