{ Units, Wavelength Units } SI Microns
{ Thickness } 5.7
{ Conductivity } 1
{ IR Transmittance } TIR=0
{ Emissivity, front back } Emis= 0.8366 0.1466
{ }
{ Ef_Source: Text File }
{ Eb_Source: Text File }
{ IGDB_Checksum: 2070471839 }
{ Product Name: SageGlass(R) fully tinted 1.6%T state on 6mm }
{ Manufacturer: SAGE Electrochromics, Inc. }
{ NFRC ID: 8905 }
{ Type: Coated }
{ Material: N/A }
{ Coating Name: Unknown }
{ Coated Side: Back }
{ Substrate Filename: Unknown }
{ Appearance: unknown }
{ Acceptance: # }
{ Uses:  }
{ Availability:   }
{ Structure:  }
0.950,0.0004,0.0894,0.1447
0.955,0.0006,0.0898,0.1417
0.960,0.0005,0.0900,0.1385
0.965,0.0004,0.0902,0.1357
0.970,0.0006,0.0905,0.1330
0.975,0.0004,0.0910,0.1308
0.980,0.0006,0.0914,0.1293
0.985,0.0003,0.0915,0.1280
0.990,0.0004,0.0920,0.1271
0.995,0.0004,0.0923,0.1268
1.000,0.0005,0.0924,0.1269
1.005,0.0004,0.0930,0.1280
1.010,0.0003,0.0934,0.1292
1.015,0.0005,0.0941,0.1312
1.020,0.0004,0.0948,0.1335
1.025,0.0005,0.0958,0.1366
1.030,0.0004,0.0965,0.1399
1.035,0.0003,0.0971,0.1436
1.040,0.0002,0.0975,0.1472
1.045,0.0003,0.0980,0.1511
1.050,0.0004,0.0986,0.1553
1.055,0.0003,0.0989,0.1594
1.060,0.0003,0.0996,0.1635
1.065,0.0002,0.1003,0.1678
1.070,0.0001,0.1013,0.1723
1.075,0.0003,0.1020,0.1766
1.080,0.0002,0.1030,0.1813
1.085,0.0000,0.1036,0.1858
1.090,0.0006,0.1041,0.1904
1.095,0.0001,0.1047,0.1949
1.100,0.0003,0.1050,0.1994
1.105,0.0002,0.1052,0.2035
1.110,0.0002,0.1055,0.2077
1.115,0.0003,0.1058,0.2115
1.120,0.0004,0.1059,0.2151
1.125,0.0003,0.1063,0.2185
1.130,0.0002,0.1067,0.2221
1.135,0.0002,0.1069,0.2253
1.140,0.0003,0.1072,0.2279
1.145,0.0002,0.1074,0.2306
1.150,0.0002,0.1078,0.2334
1.155,0.0003,0.1081,0.2357
1.160,0.0004,0.1081,0.2380
1.165,0.0004,0.1085,0.2402
1.170,0.0002,0.1083,0.2420
1.175,0.0002,0.1085,0.2437
1.180,0.0002,0.1085,0.2453
1.185,0.0001,0.1085,0.2466
1.190,0.0002,0.1085,0.2478
1.195,0.0003,0.1086,0.2490
1.200,0.0002,0.1086,0.2501
1.205,0.0002,0.1086,0.2510
1.210,0.0002,0.1087,0.2517
1.215,0.0003,0.1089,0.2525
1.220,0.0001,0.1088,0.2531
1.225,0.0001,0.1090,0.2537
1.230,0.0001,0.1092,0.2541
1.235,0.0002,0.1092,0.2544
1.240,0.0004,0.1092,0.2546
1.245,0.0001,0.1092,0.2549
1.250,0.0003,0.1094,0.2552
1.255,0.0003,0.1100,0.2558
1.260,0.0001,0.1101,0.2557
1.265,0.0002,0.1103,0.2561
1.270,0.0001,0.1103,0.2561
1.275,0.0003,0.1106,0.2562
1.280,0.0003,0.1112,0.2568
1.285,0.0001,0.1115,0.2568
1.290,0.0002,0.1119,0.2570
1.295,0.0001,0.1120,0.2570
1.300,0.0002,0.1126,0.2571
1.305,0.0002,0.1135,0.2575
1.310,0.0001,0.1143,0.2579
1.315,0.0001,0.1153,0.2583
1.320,0.0001,0.1162,0.2591
1.325,0.0002,0.1160,0.2601
1.330,0.0003,0.1157,0.2596
1.335,0.0002,0.1156,0.2591
1.340,0.0002,0.1177,0.2603
1.345,0.0005,0.1193,0.2617
1.350,0.0002,0.1203,0.2627
1.355,0.0002,0.1213,0.2637
1.360,0.0002,0.1224,0.2652
1.365,0.0002,0.1239,0.2664
1.370,0.0002,0.1253,0.2672
1.375,0.0002,0.1270,0.2682
1.380,0.0001,0.1286,0.2694
1.385,0.0001,0.1306,0.2707
1.390,0.0002,0.1323,0.2719
1.395,0.0003,0.1340,0.2725
1.400,0.0002,0.1358,0.2747
1.405,0.0002,0.1374,0.2762
1.410,0.0001,0.1391,0.2779
1.415,0.0002,0.1410,0.2796
1.420,0.0002,0.1430,0.2815
1.425,0.0003,0.1450,0.2833
1.430,0.0001,0.1472,0.2853
1.435,0.0003,0.1495,0.2874
1.440,0.0002,0.1517,0.2895
1.445,0.0001,0.1542,0.2918
1.450,0.0002,0.1568,0.2939
1.455,0.0002,0.1593,0.2961
1.460,0.0000,0.1618,0.2983
1.465,0.0002,0.1646,0.3007
1.470,0.0002,0.1672,0.3030
1.475,0.0002,0.1699,0.3053
1.480,0.0002,0.1726,0.3077
1.485,0.0002,0.1754,0.3102
1.490,0.0001,0.1780,0.3127
1.495,0.0001,0.1810,0.3152
1.500,0.0002,0.1836,0.3178
1.505,0.0001,0.1866,0.3205
1.510,0.0002,0.1894,0.3231
1.515,0.0002,0.1923,0.3257
1.520,0.0001,0.1951,0.3285
1.525,0.0003,0.1981,0.3311
1.530,0.0001,0.2009,0.3338
1.535,0.0002,0.2038,0.3365
1.540,0.0001,0.2067,0.3392
1.545,0.0002,0.2097,0.3419
1.550,0.0002,0.2128,0.3447
1.555,0.0002,0.2156,0.3473
1.560,0.0002,0.2185,0.3501
1.565,0.0002,0.2215,0.3529
1.570,0.0001,0.2241,0.3556
1.575,0.0000,0.2268,0.3586
1.580,0.0002,0.2294,0.3613
1.585,0.0000,0.2320,0.3643
1.590,0.0002,0.2344,0.3673
1.595,0.0003,0.2370,0.3703
1.600,0.0002,0.2394,0.3732
1.605,0.0001,0.2419,0.3762
1.610,0.0002,0.2444,0.3790
1.615,0.0001,0.2472,0.3816
1.620,0.0002,0.2501,0.3843
1.625,0.0002,0.2530,0.3864
1.630,0.0002,0.2556,0.3886
1.635,0.0001,0.2584,0.3907
1.640,0.0002,0.2609,0.3925
1.645,0.0003,0.2631,0.3948
1.650,0.0004,0.2649,0.3971
1.655,0.0002,0.2667,0.3999
1.660,0.0001,0.2680,0.4025
1.665,0.0002,0.2695,0.4054
1.670,0.0000,0.2722,0.4071
1.675,0.0003,0.2737,0.4099
1.680,0.0003,0.2752,0.4125
1.685,0.0002,0.2772,0.4157
1.690,0.0002,0.2789,0.4181
1.695,0.0001,0.2811,0.4202
1.700,0.0001,0.2830,0.4224
1.705,0.0001,0.2851,0.4245
1.710,0.0002,0.2872,0.4265
1.715,0.0001,0.2892,0.4288
1.720,0.0004,0.2913,0.4309
1.725,0.0003,0.2927,0.4327
1.730,0.0001,0.2946,0.4349
1.735,0.0001,0.2958,0.4371
1.740,0.0001,0.2972,0.4392
1.745,0.0002,0.2989,0.4411
1.750,0.0001,0.3002,0.4429
1.755,0.0002,0.3016,0.4448
1.760,0.0001,0.3030,0.4464
1.765,0.0001,0.3044,0.4481
1.770,0.0003,0.3060,0.4498
1.775,0.0002,0.3072,0.4515
1.780,0.0002,0.3087,0.4531
1.785,0.0001,0.3103,0.4545
1.790,0.0002,0.3117,0.4561
1.795,0.0003,0.3133,0.4577
1.800,0.0001,0.3147,0.4590
1.805,0.0001,0.3166,0.4607
1.810,0.0000,0.3181,0.4622
1.815,0.0000,0.3200,0.4639
1.820,0.0002,0.3209,0.4652
1.825,0.0002,0.3223,0.4670
1.830,0.0001,0.3229,0.4689
1.835,0.0002,0.3241,0.4706
1.840,0.0000,0.3248,0.4722
1.845,0.0001,0.3261,0.4736
1.850,0.0003,0.3279,0.4748
1.855,0.0001,0.3295,0.4759
1.860,0.0001,0.3319,0.4767
1.865,0.0002,0.3347,0.4772
1.870,0.0002,0.3374,0.4773
1.875,0.0005,0.3393,0.4774
1.880,0.0009,0.3416,0.4780
1.885,0.0000,0.3429,0.4788
1.890,0.0005,0.3446,0.4800
1.895,0.0004,0.3451,0.4823
1.900,0.0000,0.3463,0.4847
1.905,0.0003,0.3471,0.4871
1.910,0.0004,0.3484,0.4910
1.915,0.0003,0.3488,0.4939
1.920,0.0004,0.3517,0.4960
1.925,0.0003,0.3536,0.4968
1.930,0.0006,0.3566,0.4970
1.935,0.0003,0.3602,0.4961
1.940,0.0004,0.3626,0.4951
1.945,0.0004,0.3643,0.4937
1.950,0.0000,0.3644,0.4919
1.955,0.0011,0.3641,0.4916
1.960,0.0000,0.3645,0.4929
1.965,0.0002,0.3653,0.4946
1.970,0.0000,0.3659,0.4962
1.975,0.0003,0.3664,0.4983
1.980,0.0000,0.3682,0.5000
1.985,0.0000,0.3701,0.5018
1.990,0.0000,0.3728,0.5034
1.995,0.0001,0.3752,0.5038
2.000,0.0002,0.3781,0.5043
2.050,0.0008,0.3903,0.5098
2.100,0.0004,0.4045,0.5169
2.150,0.0009,0.4132,0.5254
2.200,0.0014,0.4014,0.5280
2.250,0.0001,0.4117,0.5442
2.300,0.0000,0.4197,0.5474
2.350,0.0002,0.4399,0.5611
2.400,0.0000,0.4371,0.5627
2.450,0.0033,0.4404,0.6084
2.500,0.0020,0.4610,0.6019
