{ Units, Wavelength Units } SI Microns
{ Thickness } 4
{ Conductivity } 1
{ IR Transmittance } TIR=0
{ Emissivity, front back } Emis= 0.84 0.84
{ }
{ Product Name: NbTiO2_4.0V }
{ Manufacturer: Iowa State University }
{ Type: Monolithic }
{ Material: Glass }
{ Appearance: Blue}
{ NFRC ID: 3000009 }
{ Acceptance: # }
0.3000	0.2891	0.0430	0.0430
0.3080	0.3067	0.0430	0.0430
0.3160	0.3133	0.0430	0.0430
0.3240	0.3087	0.0454	0.0454
0.3320	0.2931	0.0532	0.0532
0.3400	0.2665	0.0650	0.0650
0.3480	0.2288	0.0756	0.0756
0.3560	0.1867	0.0824	0.0824
0.3640	0.1598	0.0856	0.0856
0.3720	0.1465	0.0856	0.0856
0.3800	0.1395	0.0840	0.0840
0.3880	0.1386	0.0856	0.0856
0.3960	0.1388	0.0870	0.0870
0.4040	0.1385	0.0870	0.0870
0.4120	0.1383	0.0866	0.0866
0.4200	0.1380	0.0860	0.0860
0.4280	0.1381	0.0860	0.0860
0.4360	0.1381	0.0850	0.0850
0.4440	0.1386	0.0850	0.0850
0.4520	0.1392	0.0850	0.0850
0.4600	0.1395	0.0850	0.0850
0.4680	0.1400	0.0850	0.0850
0.4760	0.1403	0.0850	0.0850
0.4840	0.1410	0.0850	0.0850
0.4920	0.1416	0.0846	0.0846
0.5000	0.1418	0.0840	0.0840
0.5080	0.1419	0.0840	0.0840
0.5160	0.1423	0.0840	0.0840
0.5240	0.1431	0.0840	0.0840
0.5320	0.1431	0.0840	0.0840
0.5400	0.1434	0.0830	0.0830
0.5480	0.1441	0.0830	0.0830
0.5560	0.1441	0.0830	0.0830
0.5640	0.1436	0.0830	0.0830
0.5720	0.1434	0.0820	0.0820
0.5800	0.1446	0.0820	0.0820
0.5880	0.1458	0.0820	0.0820
0.5960	0.1468	0.0810	0.0810
0.6040	0.1474	0.0810	0.0810
0.6120	0.1483	0.0806	0.0806
0.6200	0.1495	0.0800	0.0800
0.6280	0.1508	0.0800	0.0800
0.6360	0.1519	0.0790	0.0790
0.6440	0.1527	0.0790	0.0790
0.6520	0.1534	0.0786	0.0786
0.6600	0.1544	0.0780	0.0780
0.6680	0.1559	0.0780	0.0780
0.6760	0.1577	0.0770	0.0770
0.6840	0.1593	0.0770	0.0770
0.6920	0.1600	0.0760	0.0760
0.7000	0.1607	0.0760	0.0760
0.7080	0.1613	0.0760	0.0760
0.7160	0.1627	0.0750	0.0750
0.7240	0.1639	0.0750	0.0750
0.7320	0.1650	0.0740	0.0740
0.7400	0.1662	0.0740	0.0740
0.7480	0.1672	0.0740	0.0740
0.7560	0.1681	0.0730	0.0730
0.7640	0.1689	0.0730	0.0730
0.7720	0.1696	0.0726	0.0726
0.7800	0.1706	0.0720	0.0720
0.7880	0.1715	0.0720	0.0720
0.7960	0.1724	0.0718	0.0718
0.8040	0.1842	0.0710	0.0710
0.8120	0.1858	0.0710	0.0710
0.8200	0.1859	0.0710	0.0710
0.8280	0.1865	0.0704	0.0704
0.8360	0.1867	0.0708	0.0708
0.8440	0.1871	0.0700	0.0700
0.8520	0.1878	0.0696	0.0696
0.8600	0.1876	0.0670	0.0670
0.8680	0.1877	0.0830	0.0830
0.8760	0.1881	0.0804	0.0804
0.8840	0.1883	0.0804	0.0804
0.8920	0.1887	0.0832	0.0832
0.9000	0.1882	0.0800	0.0800
0.9080	0.1886	0.0788	0.0788
0.9160	0.1881	0.0804	0.0804
0.9240	0.1885	0.0764	0.0764
