{ Units, Wavelength Units } SI Microns
{ Thickness } 5.7
{ Conductivity } 1
{ IR Transmittance } TIR=0
{ Emissivity, front back } Emis= 0.8366 0.1466
{ }
{ Ef_Source: Text File }
{ Eb_Source: Text File }
{ IGDB_Checksum: 57462866 }
{ Product Name: SageGlass(R) fully clear 62%T state on 6mm }
{ Manufacturer: SAGE Electrochromics, Inc. }
{ NFRC ID: 8902 }
{ Type: Coated }
{ Material: N/A }
{ Coating Name: Unknown }
{ Coated Side: Back }
{ Substrate Filename: Unknown }
{ Appearance: untinted clear }
{ Acceptance: # }
{ Uses:  }
{ Availability:   }
{ Structure:  }
0.950,0.4568,0.1034,0.1439
0.955,0.4520,0.1031,0.1453
0.960,0.4479,0.1036,0.1478
0.965,0.4430,0.1043,0.1498
0.970,0.4383,0.1055,0.1529
0.975,0.4332,0.1067,0.1562
0.980,0.4273,0.1091,0.1596
0.985,0.4211,0.1119,0.1642
0.990,0.4153,0.1152,0.1689
0.995,0.4088,0.1186,0.1731
1.000,0.4025,0.1228,0.1783
1.005,0.3957,0.1275,0.1840
1.010,0.3887,0.1323,0.1898
1.015,0.3818,0.1373,0.1961
1.020,0.3748,0.1428,0.2028
1.025,0.3674,0.1481,0.2094
1.030,0.3604,0.1535,0.2160
1.035,0.3533,0.1591,0.2227
1.040,0.3466,0.1639,0.2286
1.045,0.3398,0.1690,0.2339
1.050,0.3334,0.1737,0.2389
1.055,0.3271,0.1780,0.2433
1.060,0.3208,0.1825,0.2477
1.065,0.3150,0.1861,0.2516
1.070,0.3095,0.1897,0.2553
1.075,0.3043,0.1932,0.2592
1.080,0.2992,0.1962,0.2627
1.085,0.2946,0.1989,0.2653
1.090,0.2901,0.2014,0.2677
1.095,0.2862,0.2037,0.2694
1.100,0.2823,0.2054,0.2708
1.105,0.2785,0.2070,0.2712
1.110,0.2756,0.2084,0.2714
1.115,0.2727,0.2095,0.2711
1.120,0.2697,0.2102,0.2708
1.125,0.2673,0.2108,0.2700
1.130,0.2648,0.2110,0.2691
1.135,0.2630,0.2108,0.2677
1.140,0.2610,0.2105,0.2663
1.145,0.2595,0.2098,0.2646
1.150,0.2585,0.2094,0.2621
1.155,0.2569,0.2079,0.2594
1.160,0.2560,0.2067,0.2567
1.165,0.2550,0.2057,0.2538
1.170,0.2545,0.2045,0.2507
1.175,0.2540,0.2030,0.2472
1.180,0.2536,0.2016,0.2437
1.185,0.2537,0.1998,0.2398
1.190,0.2534,0.1981,0.2358
1.195,0.2535,0.1962,0.2319
1.200,0.2537,0.1943,0.2278
1.205,0.2541,0.1920,0.2236
1.210,0.2544,0.1900,0.2192
1.215,0.2549,0.1877,0.2149
1.220,0.2556,0.1854,0.2103
1.225,0.2564,0.1824,0.2056
1.230,0.2570,0.1798,0.2011
1.235,0.2576,0.1770,0.1965
1.240,0.2582,0.1740,0.1917
1.245,0.2593,0.1709,0.1874
1.250,0.2602,0.1679,0.1824
1.255,0.2613,0.1648,0.1778
1.260,0.2620,0.1608,0.1732
1.265,0.2626,0.1570,0.1687
1.270,0.2637,0.1530,0.1641
1.275,0.2645,0.1492,0.1597
1.280,0.2654,0.1453,0.1555
1.285,0.2661,0.1408,0.1515
1.290,0.2665,0.1362,0.1477
1.295,0.2669,0.1315,0.1431
1.300,0.2677,0.1269,0.1397
1.305,0.2680,0.1218,0.1363
1.310,0.2677,0.1174,0.1329
1.315,0.2681,0.1126,0.1298
1.320,0.2677,0.1081,0.1268
1.325,0.2671,0.1019,0.1219
1.330,0.2664,0.0971,0.1184
1.335,0.2662,0.0924,0.1154
1.340,0.2654,0.0883,0.1133
1.345,0.2638,0.0841,0.1112
1.350,0.2622,0.0796,0.1092
1.355,0.2605,0.0752,0.1081
1.360,0.2586,0.0711,0.1067
1.365,0.2568,0.0668,0.1055
1.370,0.2542,0.0627,0.1043
1.375,0.2516,0.0597,0.1035
1.380,0.2488,0.0570,0.1029
1.385,0.2454,0.0551,0.1022
1.390,0.2419,0.0532,0.1018
1.395,0.2381,0.0521,0.1015
1.400,0.2344,0.0517,0.1018
1.405,0.2304,0.0521,0.1022
1.410,0.2262,0.0530,0.1034
1.415,0.2219,0.0545,0.1048
1.420,0.2177,0.0562,0.1064
1.425,0.2132,0.0585,0.1083
1.430,0.2092,0.0614,0.1108
1.435,0.2045,0.0651,0.1132
1.440,0.1999,0.0688,0.1159
1.445,0.1954,0.0731,0.1185
1.450,0.1910,0.0779,0.1214
1.455,0.1862,0.0831,0.1248
1.460,0.1815,0.0887,0.1281
1.465,0.1768,0.0948,0.1319
1.470,0.1722,0.1012,0.1359
1.475,0.1676,0.1077,0.1401
1.480,0.1631,0.1147,0.1444
1.485,0.1586,0.1217,0.1493
